"","P","Pu","K","Ku","C","Cu","S","Su","br","sem","prior","condition","posterior","node","ces","node3","uvars","uvars_id","s_hat"
"170",0,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c00100",0.442980537804339,"Su",0.00031202915035873,"Su=0","10000",17,0.0164521603235313
"171",0,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c00100",0.442980537804339,"br",0,"br=0","10000",17,0.0164009047951393
"172",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"P",-0.000639683786430579,"P=1","10000",17,0.0155373443554492
"173",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"Pu",0.00246718788900433,"Pu=1","10000",17,0.0160276468015667
"174",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"K",0.334539093129574,"K=0","10000",17,0.443649221535552
"175",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"Ku",0.336694669298056,"Ku=0","10000",17,0.45331623402274
"176",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"C",0,"C=1","10000",17,0.0156370527975
"177",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"Cu",-0.057752991360776,"Cu=0","10000",17,0.00877681305263547
"178",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"S",0,"S=0","10000",17,0.0156370527975
"179",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"Su",0.000920027640902369,"Su=0","10000",17,0.0157815818395562
"180",1,1,0,0,1,0,0,0,0,FALSE,0.0276860529446664,"c10100",0.442980537804339,"br",0,"br=0","10000",17,0.0156370527975
"181",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"P",0.00540175321157871,"P=0","00000",1,0.00025926321519996
"182",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"Pu",-0.00168001840135378,"Pu=0","00000",1,0.000241537829427106
"183",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"K",-0.147106997528226,"K=1","00000",1,5.64161978474013e-05
"184",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"Ku",0.831009426928902,"Ku=0","00000",1,0.998411263134793
"185",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"C",0,"C=1","00000",1,0.000245629987664193
"186",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"Cu",-0.143136027398414,"Cu=0","00000",1,5.87015431030564e-05
"187",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"S",0,"S=0","00000",1,0.000245629987664193
"188",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"Su",-0.00402991203235382,"Su=0","00000",1,0.000235928116636645
"189",0,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c01100",5.61905818111592e-08,"br",0,"br=0","00000",1,0.000245629987664193
"190",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"P",-0.00172913545588551,"P=1","00000",1,0.000245196619030251
"191",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"Pu",0.00729808686631694,"Pu=0","00000",1,0.000268360879114938
"192",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"K",-0.146655154069907,"K=1","00000",1,5.75584083260966e-05
"193",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"Ku",0.829453331418145,"Ku=0","00000",1,0.998375846489675
"194",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"C",0,"C=1","00000",1,0.000249473268683177
"195",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"Cu",-0.14301774177047,"Cu=0","00000",1,5.9690587950594e-05
"196",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"S",0,"S=0","00000",1,0.000249473268683177
"197",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"Su",-0.00183907061436735,"Su=0","00000",1,0.000244927209853364
"198",1,0,1,0,1,0,0,0,0,FALSE,1.82207395284679e-09,"c11100",5.61905818111592e-08,"br",0,"br=0","00000",1,0.000249473268683177
"199",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"P",0.00242745030867255,"P=0","10000",17,0.000247703606441302
"200",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"Pu",-0.00397034243787202,"Pu=1","10000",17,0.000232352349792403
"201",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"K",-0.147332060335175,"K=1","10000",17,5.54032241473507e-05
"202",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"Ku",0.832599288573737,"Ku=0","10000",17,0.99844193583449
"203",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"C",0,"C=1","10000",17,0.000241763117392666
"204",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"Cu",-0.143457748164312,"Cu=0","10000",17,5.75918411734078e-05
"205",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"S",0,"S=0","10000",17,0.000241763117392666
"206",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"Su",-0.000847100002378044,"Su=0","10000",17,0.000239723791777935
"207",0,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c01100",0.853804764940938,"br",0,"br=0","10000",17,0.000241763117392666
"208",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"P",0.00193715131899539,"P=1","10000",17,0.000250137514767678
"209",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"Pu",-0.00468855186568778,"Pu=1","10000",17,0.000234101268676134
"210",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"K",-0.146662086267067,"K=1","10000",17,5.66005357009419e-05
"211",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"Ku",0.831125916427186,"Ku=0","10000",17,0.998389217528447
"212",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"C",0,"C=1","10000",17,0.000245338603752286
"213",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"Cu",-0.143394915900232,"Cu=0","10000",17,5.8480312171291e-05
"214",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"S",0,"S=0","10000",17,0.000245338603752286
"215",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"Su",-0.00139521157933927,"Su=0","10000",17,0.000241939379470875
"216",1,1,1,0,1,0,0,0,0,FALSE,0.0276860529446664,"c11100",0.853804764940938,"br",0.0128021253835255,"br=0","10000",17,0.000278846253261513
"217",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"P",0.0005545336906117,"P=0","01000",9,0.000246103316517394
"218",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"Pu",-0.00181014385870785,"Pu=0","01000",9,0.000240352034276424
"219",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"K",0.831372750038191,"K=0","01000",9,0.998424281867043
"220",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"Ku",-0.145626595160369,"Ku=1","01000",9,5.70506885285198e-05
"221",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"C",0,"C=1","01000",9,0.000244742367661068
"222",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"Cu",-0.142956741794116,"Cu=0","01000",9,5.85943736256235e-05
"223",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"S",0,"S=0","01000",9,0.000244742367661068
"224",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"Su",-0.00221094980556249,"Su=0","01000",9,0.000239390617025476
"225",0,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c00100",2.70371557476988e-08,"br",0,"br=0","01000",9,0.000244742367661068
"226",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"P",0.00465038690570503,"P=1","01000",9,0.000260983985843479
"227",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"Pu",0.000481645166900722,"Pu=0","01000",9,0.000250327893157127
"228",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"K",0.829592411120811,"K=0","01000",9,0.998370062498841
"229",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"Ku",-0.145994875135239,"Ku=1","01000",9,5.78588502499812e-05
"230",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"C",0,"C=1","01000",9,0.000249125099881391
"231",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"Cu",-0.142332560100123,"Cu=0","01000",9,6.00171034115611e-05
"232",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"S",0,"S=0","01000",9,0.000249125099881391
"233",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"Su",0.0016912934345188,"Su=0","01000",9,0.000253374368852457
"234",1,0,0,1,1,0,0,0,0,FALSE,1.68980815548743e-09,"c10100",2.70371557476988e-08,"br",0,"br=0","01000",9,0.000249125099881391
"235",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"P",0.00100858212183339,"P=0","11000",25,0.000242299033227477
"236",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"Pu",0.00182790239261679,"Pu=1","11000",25,0.000244292393172735
"237",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"K",0.833383564850413,"K=0","11000",25,0.998413167506694
"238",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"Ku",-0.145769964913254,"Ku=1","11000",25,5.58342325299929e-05
"239",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"C",0,"C=1","11000",25,0.000239867530957331
"240",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"Cu",-0.142876856867729,"Cu=0","11000",25,5.74731710187371e-05
"241",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"S",0,"S=0","11000",25,0.000239867530957331
"242",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"Su",0.00194587531624031,"Su=0","11000",25,0.000244580762116342
"243",0,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c00100",0.410824228256186,"br",0.00906130764063112,"br=0","11000",25,0.000262617839326505
"244",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"P",-0.000724021831444253,"P=1","11000",25,0.000241052585140009
"245",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"Pu",0.00283481482541486,"Pu=1","11000",25,0.000249785730374819
"246",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"K",0.832166329716715,"K=0","11000",25,0.998409329268354
"247",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"Ku",-0.147405990207938,"Ku=1","11000",25,5.56006794511457e-05
"248",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"C",0,"C=1","11000",25,0.000242804191837422
"249",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"Cu",-0.142285989357435,"Cu=0","11000",25,5.85215715101186e-05
"250",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"S",0,"S=0","11000",25,0.000242804191837422
"251",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"Su",0.00579780278079588,"Su=0","11000",25,0.000257297589657273
"252",1,1,0,1,1,0,0,0,0,FALSE,0.025676300342288,"c10100",0.410824228256186,"br",0,"br=0","11000",25,0.000242804191837422
"253",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"P",-0.00154228635094739,"P=0","01000",9,0.00163560314116402
"254",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"Pu",0.00254535096641816,"Pu=0","01000",9,0.0017038459223736
"255",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"K",0.532896387291306,"K=1","01000",9,0.342543400487258
"256",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"Ku",0.53210372770135,"Ku=1","01000",9,0.339838930155603
"257",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"C",0,"C=1","01000",9,0.00166102435522438
"258",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"Cu",0.522154601678209,"Cu=0","01000",9,0.307655456869682
"259",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"S",0,"S=0","01000",9,0.00166102435522438
"260",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"Su",-0.0012927075449434,"Su=0","01000",9,0.00163969035824691
"261",0,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c01101",5.61896090265733e-08,"br",0,"br=0","01000",9,0.00166102435522438
"262",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"P",-0.00473082503550182,"P=1","01000",9,0.00157992536123092
"263",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"Pu",-0.00128058134422315,"Pu=0","01000",9,0.0016353879313859
"264",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"K",0.533980107896485,"K=1","01000",9,0.345325322164071
"265",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"Ku",0.531682874925055,"Ku=1","01000",9,0.337482820164728
"266",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"C",0,"C=1","01000",9,0.00165646507106634
"267",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"Cu",0.522326906498613,"Cu=0","01000",9,0.307340090637575
"268",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"S",0,"S=0","01000",9,0.00165646507106634
"269",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"Su",0.000637485626599745,"Su=0","01000",9,0.00166705852781067
"270",1,0,1,1,1,0,0,0,0,TRUE,1.68980815548743e-09,"c11101",5.61896090265733e-08,"br",0,"br=0","01000",9,0.00165646507106634
"271",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"P",-0.00116271765053331,"P=0","11000",25,0.00162396253967915
"272",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"Pu",-0.00186479593510707,"Pu=1","11000",25,0.00161260098152363
"273",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"K",0.534796468404353,"K=1","11000",25,0.34531637828728
"274",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"Ku",0.533268297464467,"Ku=1","11000",25,0.340079470112543
"275",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"C",0,"C=1","11000",25,0.00164295483820411
"276",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"Cu",0.522309365283776,"Cu=0","11000",25,0.304779938816884
"277",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"S",0,"S=0","11000",25,0.00164295483820411
"278",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"Su",0.000958890315568716,"Su=0","11000",25,0.00165878474747769
"279",0,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c01101",0.853789983671766,"br",0,"br=0","11000",25,0.00164295483820411
"280",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"P",-0.00379741853338785,"P=1","11000",25,0.00157321598828615
"281",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"Pu",0.000332392707230888,"Pu=1","11000",25,0.00163954708635385
"282",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"K",0.53640860514981,"K=1","11000",25,0.349038475552994
"283",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"Ku",0.532696833752085,"Ku=1","11000",25,0.336320457260165
"284",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"C",0,"C=1","11000",25,0.00163410639864106
"285",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"Cu",0.522873677178894,"Cu=0","11000",25,0.304853971977621
"286",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"S",0,"S=0","11000",25,0.00163410639864106
"287",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"Su",0.0022932143298411,"Su=0","11000",25,0.00167201293865687
"288",1,1,1,1,1,0,0,0,0,TRUE,0.025676300342288,"c11101",0.853789983671766,"br",0,"br=0","11000",25,0.00163410639864106
"289",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"P",0.00292436603883183,"P=0","00100",5,0.0196972788895706
"290",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"Pu",0.00163576570652172,"Pu=0","00100",5,0.0194450880440421
"291",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"K",0.311350485114999,"K=0","00100",5,0.430411483519845
"292",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"Ku",0.313666551637171,"Ku=0","00100",5,0.440496436095276
"293",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"C",-0.0681291372838694,"C=0","00100",5,0.00967887296760315
"294",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"Cu",0.0193229095584862,"Cu=1","00100",5,0.0232072779441622
"295",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"S",0,"S=0","00100",5,0.0191295993250075
"296",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"Su",-0.00171478737012123,"Su=0","00100",5,0.0188043638894858
"297",0,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c00000",4.12205138560297e-17,"br",0,"br=0","00100",5,0.0191295993250075
"298",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"P",-0.00148451330936578,"P=1","00100",5,0.0188238755864483
"299",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"Pu",-0.00169275560882563,"Pu=0","00100",5,0.0187847171014953
"300",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"K",0.312923457561704,"K=0","00100",5,0.436682222443601
"301",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"Ku",0.312163672303265,"Ku=0","00100",5,0.433376947686811
"302",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"C",-0.0658308485480046,"C=0","00100",5,0.00989137029584758
"303",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"Cu",0.0271688224274877,"Cu=1","00100",5,0.0250696863084947
"304",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"S",0,"S=0","00100",5,0.0191054030107244
"305",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"Su",0.000287314600356345,"Su=0","00100",5,0.019160374555853
"306",1,0,0,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c10000",4.12205138560297e-17,"br",0,"br=0","00100",5,0.0191054030107244
"307",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"P",-0.00385197591189544,"P=0","10100",21,0.0173517137315438
"308",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"Pu",0.00148853647347173,"Pu=1","10100",21,0.0183035750651934
"309",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"K",0.321077531695368,"K=0","10100",21,0.447191248336535
"310",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"Ku",0.31747247824499,"Ku=0","10100",21,0.431356898080849
"311",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"C",-0.0684156955072395,"C=0","10100",21,0.00909799518321213
"312",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"Cu",0.0197860559878204,"Cu=1","10100",21,0.0219786514736155
"313",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"S",0,"S=0","10100",21,0.0180331374491539
"314",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"Su",0.0033830439718546,"Su=0","10100",21,0.0186536432307429
"315",0,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c00000",6.26337546421395e-10,"br",0,"br=0","10100",21,0.0180331374491539
"316",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"P",0.00186459350612121,"P=1","10100",21,0.0202190567853229
"317",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"Pu",-0.00367238623990236,"Pu=1","10100",21,0.0191299614336098
"318",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"K",0.30761917317946,"K=0","10100",21,0.430166077827826
"319",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"Ku",0.308972442782025,"Ku=0","10100",21,0.436026951869606
"320",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"C",-0.0685161071340366,"C=0","10100",21,0.0100023349275372
"321",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"Cu",0.01951596523232,"Cu=1","10100",21,0.0241223617119834
"322",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"S",0,"S=0","10100",21,0.0198455466102283
"323",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"Su",0.00393560641917392,"Su=0","10100",21,0.0206421622236577
"324",1,1,0,0,0,1,0,0,0,FALSE,3.91457705058688e-11,"c10000",6.26337546421395e-10,"br",0,"br=0","10100",21,0.0198455466102283
"325",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"P",-0.00669780752350586,"P=0","00100",5,0.000391539525782839
"326",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"Pu",0.00136167494531892,"Pu=0","00100",5,0.000424402074530485
"327",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"K",-0.137101188866025,"K=1","00100",5,0.000106277399984274
"328",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"Ku",0.777555088715834,"Ku=0","00100",5,0.997109061451918
"329",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"C",-0.168350012371921,"C=0","00100",5,7.77551216113485e-05
"330",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"Cu",0.0420118198745055,"Cu=1","00100",5,0.00063726319179312
"331",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"S",0,"S=0","00100",5,0.000418662265273836
"332",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"Su",-0.000547415685738748,"Su=0","00100",5,0.000416376703831878
"333",0,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c01000",7.94487978279693e-17,"br",0,"br=0","00100",5,0.000418662265273836
"334",1,0,1,0,0,1,0,0,0,FALSE,2.57626065172293e-18,"c11000",7.94487978279693e-17,"P",-0.00318409940378714,"P=1","00100",5,0.000443488057999461
