"","condObs","node3","condition.x","sem.x","postces.x","postces_norm.x","cat.x","present_causes.x","condition.y","sem.y","postces.y","postces_norm.y","cat.y","present_causes.y","newProb","postces_norm","count","count_norm","Relevant","choice","condVerb","cause"
"112","0110","C=1","c01100",FALSE,0.111111110995086,0.111111110995086,"Short","C","c01100",FALSE,0.0328712037894236,0.0328712037894236,"Pizza","C",0.00365235597278875,0.0772738560390813,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","C"
"113","0110","Cu=0","c01100",FALSE,0.111111110965411,0.111111110965411,"Short","Cu","c01100",FALSE,1.22530928935786e-10,1.22530928935786e-10,"Pizza","Cu",1.3614547641679e-11,0.0372214233607689,1,0.0303030303030303,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Cu"
"114","0110","Cu=1","c01100",FALSE,2.68459623566894e-11,2.68459623566894e-11,"Short","Cu","c01100",FALSE,0.0329609894529256,0.0329609894529256,"Pizza","Cu",8.84869482092477e-13,0.0372214232660055,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Cu"
"115","0110","K=1","c01100",FALSE,0.111111111411894,0.111111111411894,"Short","K","c01100",FALSE,0.022889443957662,0.022889443957662,"Pizza","K",0.00254327155773609,0.0619011526780417,2,0.0606060606060606,"TRUE","ShortPizza","AbsentYesSportySee_pizza","K"
"116","0110","Ku_f=0",NA,NA,0,0,NA,NA,"c01100",FALSE,0.283532493785588,0.283532493785588,"Pizza","Ku",0,0.0372214232594183,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Ku"
"117","0110","Ku_p=0","c01100",FALSE,0.111111110808309,0.111111110808309,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0372214232594183,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Ku"
"118","0110","Ku_p=1","c01100",FALSE,5.97402680816231e-10,5.97402680816232e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0372214232594183,1,0.0303030303030303,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Ku"
"119","0110","P=0","c01100",FALSE,0.111111111031935,0.111111111031935,"Short","P","c01100",FALSE,0.0782409887625248,0.0782409887625248,"Pizza","P",0.00869344318964128,0.211785321571367,6,0.181818181818182,"TRUE","ShortPizza","AbsentYesSportySee_pizza","P"
"120","0110","Pu_f=0",NA,NA,0,0,NA,NA,"c01100",FALSE,0.0373388055469803,0.0373388055469803,"Pizza","Pu",0,0.0372214232594183,6,0.181818181818182,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Pu"
"121","0110","Pu_f=1",NA,NA,0,0,NA,NA,"c01100",FALSE,0.0045975272370812,0.0045975272370812,"Pizza","Pu",0,0.0372214232594183,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Pu"
"122","0110","Pu_p=0","c01100",FALSE,0.094867202540417,0.0948672025404171,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0372214232594183,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Pu"
"123","0110","Pu_p=1","c01100",FALSE,0.016243908496677,0.016243908496677,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0372214232594183,3,0.0909090909090909,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Pu"
"124","0110","S=0","c01100",FALSE,0.111111111042076,0.111111111042076,"Short","S","c01100",FALSE,0.0551072425224803,0.0551072425224803,"Pizza","S",0.00612302694313791,0.12665791609605,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","S"
"125","0110","Su=0","c01100",FALSE,7.31244169694421e-09,7.31244169694421e-09,"Short","Su","c01100",FALSE,0.0392119718367757,0.0392119718367757,"Pizza","Su",2.86735257878641e-10,0.0372214253939573,4,0.121212121212121,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Su"
"126","0110","Su=1","c01100",FALSE,0.111111103729531,0.111111103729531,"Short","Su","c01100",FALSE,0.00152361630093929,0.00152361630093929,"Pizza","Su",0.00016929068885767,0.0385032490005445,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_pizza","Su"
"127","0111","br_f=0",NA,NA,0,0,NA,NA,"c01110",FALSE,0.400832231590099,0.400832231590099,"Pizza","br",0,0.0422083562568036,1,0.032258064516129,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","br"
"128","0111","br_p=0","c01110",FALSE,0.222447901042359,0.222447901042359,"Short","br",NA,NA,0,0,NA,NA,0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","br"
"129","0111","br_p=1","c01110",FALSE,3.75617563232485e-16,3.75617563232485e-16,"Short","br",NA,NA,0,0,NA,NA,0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","br"
"130","0111","C=1","c01110",FALSE,0.0971867060109782,0.0971867060109783,"Short","C","c01110",FALSE,0.0327896573959942,0.0327896573959942,"Pizza","C",0.00318671879354519,0.0798349976784709,2,0.0645161290322581,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","C"
"131","0111","Cu=0","c01110",FALSE,0.0972039194276149,0.0972039194276149,"Short","Cu","c01110",FALSE,1.24134630481751e-10,1.24134630481751e-10,"Pizza","Cu",1.20663726195249e-11,0.0422083563586639,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Cu"
"132","0111","Cu=1","c01110",FALSE,2.70312335363544e-11,2.70312335363544e-11,"Short","Cu","c01110",FALSE,0.0331272398371559,0.0331272398371559,"Pizza","Cu",8.95470156452983e-13,0.0422083562643628,1,0.032258064516129,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Cu"
"133","0111","K=1","c01110",FALSE,0.0971915719824797,0.0971915719824797,"Short","K","c01110",FALSE,0.0223746060557341,0.0223746060557341,"Pizza","K",0.00217462313504551,0.0652054362818402,1,0.032258064516129,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","K"
"134","0111","Ku_f=0",NA,NA,0,0,NA,NA,"c01110",FALSE,0.27630198969633,0.27630198969633,"Pizza","Ku",0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Ku"
"135","0111","Ku_p=0","c01110",FALSE,0.0971916218612909,0.0971916218612909,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Ku"
"136","0111","Ku_p=1","c01110",FALSE,6.01834791670546e-10,6.01834791670546e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0422083562568036,3,0.0967741935483871,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Ku"
"137","0111","P=0","c01110",FALSE,0.0971915338108899,0.09719153381089,"Short","P","c01110",FALSE,0.07589656956741,0.07589656956741,"Pizza","P",0.00737650400724149,0.184549739595673,6,0.193548387096774,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","P"
"138","0111","Pu_f=0",NA,NA,0,0,NA,NA,"c01110",FALSE,0.0370009320698965,0.0370009320698965,"Pizza","Pu",0,0.0422083562568036,11,0.354838709677419,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Pu"
"139","0111","Pu_f=1",NA,NA,0,0,NA,NA,"c01110",FALSE,0.00448518702364619,0.00448518702364619,"Pizza","Pu",0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Pu"
"140","0111","Pu_p=0","c01110",FALSE,0.0948671971917133,0.0948671971917133,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Pu"
"141","0111","Pu_p=1","c01110",FALSE,0.00232430757976004,0.00232430757976004,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Pu"
"142","0111","S=1","c01110",FALSE,0.0971913209667828,0.0971913209667829,"Short","S","c01110",FALSE,0.0325671416922549,0.0325671416922549,"Pizza","S",0.00316524352118264,0.0794928373392768,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","S"
"143","0111","Su=0","c01110",FALSE,1.95986144037311e-09,1.95986144037311e-09,"Short","Su","c01110",FALSE,0.084624444947344,0.084624444947344,"Pizza","Su",1.65852186565277e-10,0.0422083576568732,1,0.032258064516129,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Su"
"144","0111","Su=1","c01110",FALSE,0.0972039175374033,0.0972039175374033,"Short","Su",NA,NA,0,0,NA,NA,0,0.0422083562568036,NA,NA,"TRUE","ShortPizza","AbsentYesSportySee_hotdog","Su"
"145","1000","br_f=0",NA,NA,0,0,NA,NA,"c10000",FALSE,0.433089280939687,0.433089280939687,"Pizza","br",0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","br"
"146","1000","br_p=0","c10000",FALSE,0.0781926885584248,0.0781926885584248,"Short","br",NA,NA,0,0,NA,NA,0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","br"
"147","1000","br_p=1","c10000",FALSE,1.53206008234189e-08,1.53206008234189e-08,"Short","br",NA,NA,0,0,NA,NA,0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","br"
"148","1000","C=0","c10000",FALSE,0.389946415589859,0.389946415589859,"Short","C","c10000",FALSE,0.032107358983306,0.032107358983306,"Pizza","C",0.012520149549597,0.381437424413451,18,0.580645161290323,"TRUE","ShortPizza","HotdogNoLazySee_pizza","C"
"149","1000","Cu=0","c10000",FALSE,0.0576478666975799,0.0576478666975799,"Short","Cu","c10000",FALSE,1.2023830722677e-10,1.2023830722677e-10,"Pizza","Cu",6.93148190695148e-12,0.0311843667523171,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Cu"
"150","1000","Cu=1","c10000",FALSE,0.0129654954021618,0.0129654954021618,"Short","Cu","c10000",FALSE,0.0322759432961692,0.0322759432961692,"Pizza","Cu",0.000418473594406918,0.0339066656229693,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Cu"
"151","1000","K=0","c10000",FALSE,0.0761269061690014,0.0761269061690014,"Short","K","c10000",FALSE,0.0454714189742314,0.0454714189742314,"Pizza","K",0.00346159844562266,0.0623171451727909,1,0.032258064516129,"TRUE","ShortPizza","HotdogNoLazySee_pizza","K"
"152","1000","Ku_f=0",NA,NA,0,0,NA,NA,"c10000",FALSE,0.0461770083428846,0.0461770083428846,"Pizza","Ku",0,0.0311843667090863,4,0.129032258064516,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Ku"
"153","1000","Ku_f=1",NA,NA,0,0,NA,NA,"c10000",FALSE,3.33808397064284e-06,3.33808397064284e-06,"Pizza","Ku",0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Ku"
"154","1000","Ku_p=0","c10000",FALSE,0.0758536939200937,0.0758536939200937,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Ku"
"155","1000","Ku_p=1","c10000",FALSE,1.1275370462609e-10,1.1275370462609e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Ku"
"156","1000","P=1","c10000",FALSE,0.0794888179749096,0.0794888179749096,"Short","P","c10000",FALSE,0.0217519873638338,0.0217519873638338,"Pizza","P",0.00172903976415632,0.0440676016084132,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","P"
"157","1000","Pu_f=0",NA,NA,0,0,NA,NA,"c10000",FALSE,0.293642921128278,0.293642921128278,"Pizza","Pu",0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Pu"
"158","1000","Pu_p=0","c10000",FALSE,0.060430405063674,0.060430405063674,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Pu"
"159","1000","Pu_p=1","c10000",FALSE,0.0159197239708826,0.0159197239708826,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0311843667090863,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Pu"
"160","1000","S=0","c10000",FALSE,0.0768520760084289,0.0768520760084289,"Short","S","c10000",FALSE,0.0545932516891318,0.0545932516891318,"Pizza","S",0.00419560472836045,0.0721709671429995,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_pizza","S"
"161","1000","Su=0","c10000",FALSE,5.05237348237613e-09,5.05237348237613e-09,"Short","Su","c10000",FALSE,0.0394310007429657,0.0394310007429657,"Pizza","Su",1.99220142537313e-10,0.0311843679515971,5,0.161290322580645,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Su"
"162","1000","Su=1","c10000",FALSE,0.0765758901592561,0.0765758901592561,"Short","Su","c10000",FALSE,0.00145649033530401,0.00145649033530401,"Pizza","Su",0.000111532043934258,0.0318877942445989,1,0.032258064516129,"TRUE","ShortPizza","HotdogNoLazySee_pizza","Su"
"163","1001","br_f=0",NA,NA,0,0,NA,NA,"c10010",FALSE,0.41995546185971,0.41995546185971,"Pizza","br",0,0.0322619674289594,1,0.03125,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","br"
"164","1001","br_p=0","c10010",FALSE,0.119646502406619,0.119646502406619,"Short","br",NA,NA,0,0,NA,NA,0,0.0322619674289594,1,0.03125,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","br"
"165","1001","br_p=1","c10010",FALSE,1.51815005057611e-08,1.51815005057611e-08,"Short","br",NA,NA,0,0,NA,NA,0,0.0322619674289594,3,0.09375,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","br"
"166","1001","C=0","c10010",FALSE,0.385750221797647,0.385750221797647,"Short","C","c10010",FALSE,0.0322457537716136,0.0322457537716136,"Pizza","C",0.0124388066694322,0.388250360813957,2,0.0625,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","C"
"167","1001","Cu=0","c10010",FALSE,0.0522545254455392,0.0522545254455392,"Short","Cu","c10010",FALSE,1.19135961805656e-10,1.19135961805656e-10,"Pizza","Cu",6.22539314765247e-12,0.0322619674691281,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Cu"
"168","1001","Cu=1","c10010",FALSE,0.0130714142139818,0.0130714142139818,"Short","Cu","c10010",FALSE,0.0321692802456273,0.0321692802456273,"Pizza","Cu",0.000420497987056258,0.0350925428992355,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Cu"
"169","1001","K=0","c10010",FALSE,0.0706178947549029,0.0706178947549029,"Short","K","c10010",FALSE,0.0457062713161466,0.0457062713161466,"Pizza","K",0.00322768065744268,0.0615238675005163,8,0.25,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","K"
"170","1001","Ku_f=0",NA,NA,0,0,NA,NA,"c10010",FALSE,0.0453544998665491,0.0453544998665491,"Pizza","Ku",0,0.0322619674289594,6,0.1875,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Ku"
"171","1001","Ku_f=1",NA,NA,0,0,NA,NA,"c10010",FALSE,3.27676845641616e-06,3.27676845641616e-06,"Pizza","Ku",0,0.0322619674289594,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Ku"
"172","1001","Ku_p=0","c10010",FALSE,0.0706779535637368,0.0706779535637368,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0322619674289594,2,0.0625,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Ku"
"173","1001","Ku_p=1","c10010",FALSE,5.27383468952236e-11,5.27383468952236e-11,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0322619674289594,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Ku"
"174","1001","P=1","c10010",FALSE,0.0740865299886697,0.0740865299886697,"Short","P","c10010",FALSE,0.0220985933636487,0.0220985933636487,"Pizza","P",0.00163720809994338,0.0447607069459604,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","P"
"175","1001","Pu_f=0",NA,NA,0,0,NA,NA,"c10010",FALSE,0.284307359676047,0.284307359676047,"Pizza","Pu",0,0.0322619674289594,1,0.03125,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Pu"
"176","1001","Pu_p=0","c10010",FALSE,0.0604843659393229,0.0604843659393229,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0322619674289594,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Pu"
"177","1001","Pu_p=1","c10010",FALSE,0.010451567477416,0.010451567477416,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0322619674289594,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Pu"
"178","1001","S=1","c10010",FALSE,0.0716173907344677,0.0716173907344677,"Short","S","c10010",FALSE,0.0319257796540441,0.0319257796540441,"Pizza","S",0.00228644103598619,0.0509669439467968,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","S"
"179","1001","Su=0","c10010",FALSE,2.2948604497017e-09,2.2948604497017e-09,"Short","Su","c10010",FALSE,0.0862337233590221,0.0862337233590221,"Pizza","Su",1.97894361167137e-10,0.0322619687058517,6,0.1875,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Su"
"180","1001","Su=1","c10010",FALSE,0.0713416161485982,0.0713416161485982,"Short","Su",NA,NA,0,0,NA,NA,0,0.0322619674289594,NA,NA,"TRUE","ShortPizza","HotdogNoLazySee_hotdog","Su"
"181","1010","br_f=0",NA,NA,0,0,NA,NA,"c10100",FALSE,0.437292748024437,0.437292748024437,"Pizza","br",0,0.0516933261509657,1,0.03125,"TRUE","ShortPizza","HotdogNoSportySee_pizza","br"
"182","1010","br_p=0","c10100",FALSE,0.676742305374597,0.676742305374597,"Short","br",NA,NA,0,0,NA,NA,0,0.0516933261509657,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","br"
"183","1010","br_p=1","c10100",FALSE,3.31328230617097e-08,3.31328230617097e-08,"Short","br",NA,NA,0,0,NA,NA,0,0.0516933261509657,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","br"
"184","1010","C=1","c10100",FALSE,0.0290827375843079,0.0290827375843079,"Short","C","c10100",FALSE,0.0314714709730018,0.0314714709730018,"Pizza","C",0.000915276531699976,0.0620775240294119,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","C"
"185","1010","Cu=0","c10100",FALSE,0.0263110252333293,0.0263110252333293,"Short","Cu","c10100",FALSE,1.21320913897886e-10,1.21320913897886e-10,"Pizza","Cu",3.19207762689786e-12,0.0516933261839675,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Cu"
"186","1010","Cu=1","c10100",FALSE,0.00237988407865787,0.00237988407865788,"Short","Cu","c10100",FALSE,0.0318952678295398,0.0318952678295398,"Pizza","Cu",7.59070400920506e-05,0.0524840909006712,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Cu"
"187","1010","K=0","c10100",FALSE,0.0327596615096824,0.0327596615096824,"Short","K","c10100",FALSE,0.0456163311099005,0.0456163311099005,"Pizza","K",0.00149437556647393,0.0697002426066803,6,0.1875,"TRUE","ShortPizza","HotdogNoSportySee_pizza","K"
"188","1010","Ku_f=0",NA,NA,0,0,NA,NA,"c10100",FALSE,0.0452976703578186,0.0452976703578186,"Pizza","Ku",0,0.0516933261509657,8,0.25,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Ku"
"189","1010","Ku_f=1",NA,NA,0,0,NA,NA,"c10100",FALSE,3.42187046726488e-06,3.42187046726488e-06,"Pizza","Ku",0,0.0516933261509657,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Ku"
"190","1010","Ku_p=0","c10100",FALSE,0.0325829197825713,0.0325829197825713,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0516933261509657,1,0.03125,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Ku"
"191","1010","Ku_p=1","c10100",FALSE,1.49952939487181e-10,1.49952939487181e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0516933261509657,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Ku"
"192","1010","P=1","c10100",FALSE,0.0663545186244785,0.0663545186244785,"Short","P","c10100",FALSE,0.0221662006703638,0.0221662006703638,"Pizza","P",0.00147082757521558,0.0693727542405931,1,0.03125,"TRUE","ShortPizza","HotdogNoSportySee_pizza","P"
"193","1010","Pu_f=0",NA,NA,0,0,NA,NA,"c10100",FALSE,0.291893946094852,0.291893946094852,"Pizza","Pu",0,0.0516933261509657,2,0.0625,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Pu"
"194","1010","Pu_p=0","c10100",FALSE,0.0119164183282134,0.0119164183282134,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0516933261509657,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Pu"
"195","1010","Pu_p=1","c10100",FALSE,0.0556701166524982,0.0556701166524982,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0516933261509657,4,0.125,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Pu"
"196","1010","S=0","c10100",FALSE,0.0329859212888597,0.0329859212888598,"Short","S","c10100",FALSE,0.0540267211072569,0.0540267211072569,"Pizza","S",0.00178212116993915,0.0738290967773901,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_pizza","S"
"197","1010","Su=0","c10100",FALSE,6.8926869540757e-09,6.8926869540757e-09,"Short","Su","c10100",FALSE,0.0388206985925048,0.0388206985925048,"Pizza","Su",2.67578922736663e-10,0.0516933289173747,6,0.1875,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Su"
"198","1010","Su=1","c10100",FALSE,0.0332144513673411,0.0332144513673411,"Short","Su","c10100",FALSE,0.00151552324853719,0.00151552324853719,"Pizza","Su",5.03372732346132e-05,0.0522163748342544,1,0.03125,"TRUE","ShortPizza","HotdogNoSportySee_pizza","Su"
"199","1011","br_f=0",NA,NA,0,0,NA,NA,"c10110",FALSE,0.422459864165325,0.422459864165325,"Pizza","br",0,0.0522553958014431,1,0.032258064516129,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","br"
"200","1011","br_p=0","c10110",FALSE,0.676157930843848,0.676157930843848,"Short","br",NA,NA,0,0,NA,NA,0,0.0522553958014431,1,0.032258064516129,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","br"
"201","1011","br_p=1","c10110",FALSE,3.32803020294955e-08,3.32803020294955e-08,"Short","br",NA,NA,0,0,NA,NA,0,0.0522553958014431,2,0.0645161290322581,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","br"
"202","1011","C=1","c10110",FALSE,0.0290631478449123,0.0290631478449123,"Short","C","c10110",FALSE,0.0321003840530987,0.0321003840530987,"Pizza","C",0.000932938207613673,0.0629745575218393,4,0.129032258064516,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","C"
"203","1011","Cu=0","c10110",FALSE,0.0263013022343809,0.0263013022343809,"Short","Cu","c10110",FALSE,1.17850357524275e-10,1.17850357524275e-10,"Pizza","Cu",3.0996178716758e-12,0.0522553958338374,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Cu"
"204","1011","Cu=1","c10110",FALSE,0.00236488569911101,0.00236488569911101,"Short","Cu","c10110",FALSE,0.0321343713885715,0.0321343713885715,"Pizza","Cu",7.59941153467548e-05,0.0530556826197829,2,0.0645161290322581,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Cu"
"205","1011","K=0","c10110",FALSE,0.0324618138243609,0.0324618138243609,"Short","K","c10110",FALSE,0.0451437876185789,0.0451437876185789,"Pizza","K",0.0014654492290008,0.0700516621281053,7,0.225806451612903,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","K"
"206","1011","Ku_f=0",NA,NA,0,0,NA,NA,"c10110",FALSE,0.0449580685375405,0.0449580685375405,"Pizza","Ku",0,0.0522553958014431,3,0.0967741935483871,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Ku"
"207","1011","Ku_f=1",NA,NA,0,0,NA,NA,"c10110",FALSE,3.26845483663194e-06,3.26845483663194e-06,"Pizza","Ku",0,0.0522553958014431,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Ku"
"208","1011","Ku_p=0","c10110",FALSE,0.0328183362388001,0.0328183362388001,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0522553958014431,1,0.032258064516129,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Ku"
"209","1011","Ku_p=1","c10110",FALSE,1.50020966619759e-10,1.50020966619759e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0522553958014431,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Ku"
"210","1011","P=1","c10110",FALSE,0.0684886763147736,0.0684886763147736,"Short","P","c10110",FALSE,0.0214068199828938,0.0214068199828938,"Pizza","P",0.00146612476473704,0.0700611272477237,NA,NA,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","P"
"211","1011","Pu_f=0",NA,NA,0,0,NA,NA,"c10110",FALSE,0.284644320826662,0.284644320826662,"Pizza","Pu",0,0.0522553958014431,5,0.161290322580645,"TRUE","ShortPizza","HotdogNoSportySee_hotdog","Pu"
